epoch,training_loss,validation_loss,training_acc,validation_acc
0,827.9874292723835,33.40429465472698,0.88785,0.9388
1,2511.2462925668806,43.80439447239041,0.87625,0.912
2,335.1427333881147,32.32870899327099,0.9425166666666667,0.9376
3,260.57810675841756,20.679927300661802,0.9555333333333333,0.9578
4,222.12318985792808,19.55975808133371,0.9618166666666667,0.9576
5,186.72098986350466,16.747263356344774,0.9673,0.9676
6,160.03339162655175,21.67063462245278,0.9721166666666666,0.9542
7,138.1762003484182,24.90574325225316,0.97595,0.9532
8,124.44187936803792,14.694342833594419,0.97855,0.9696
9,102.82213115380728,13.862848712364212,0.9822,0.971
10,89.69028807338327,14.12222384029883,0.9843666666666666,0.9704
11,78.11134495066653,15.079251026530983,0.9858,0.9718
12,67.50588592904387,14.77699429524364,0.9878166666666667,0.973
13,54.368135146629356,13.440420221566455,0.9903166666666666,0.9722
14,46.91205253281805,15.13601253872912,0.9917,0.973
15,37.961488363784156,15.384925876918714,0.9932833333333333,0.9742
16,30.333275950033567,16.058304362595663,0.9944833333333334,0.973
17,23.544584228267922,13.632153078690862,0.9963166666666666,0.9768
18,14.446517742339893,14.33516739343031,0.9979666666666667,0.976
19,9.87611541412798,12.42502285145747,0.9988,0.9786
20,6.857557992387228,13.027222792266912,0.9994333333333333,0.979
21,3.820426635675176,13.532055279797532,0.9999,0.9796
22,2.51412353734122,12.722923819417588,0.99995,0.9796
23,1.7967178342332772,12.670086808796441,0.9999833333333333,0.979
24,1.461321698228062,13.04049379046478,1.0,0.9798
25,1.2874377430275672,13.172229033453732,1.0,0.9806
26,1.1594779639198123,13.158499127674531,1.0,0.9802
27,1.05424688211869,13.290900211335156,1.0,0.9806
28,0.9499846699373506,13.398883061975084,1.0,0.9806
29,0.8831814755252196,13.614183738142856,1.0,0.9806
30,0.8253980309073086,13.548170570229104,1.0,0.9804
31,0.7714032410175378,13.604514505724865,1.0,0.9804
32,0.7241405091458262,13.676639839971642,1.0,0.9804
33,0.6774644319649781,13.765135976392209,1.0,0.9802
34,0.6468411294338239,13.734906349718926,1.0,0.98
35,0.6061072334759956,13.925992177799571,1.0,0.9808
36,0.5806955235772762,13.93916350976427,1.0,0.9804
37,0.5543041992067401,13.753825352615877,1.0,0.98
38,0.5309891183693267,13.943367025979796,1.0,0.9808
39,0.5071756360044333,14.073533538242827,1.0,0.9804
40,0.4880709945371038,14.151178931321596,1.0,0.9802
41,0.46861911693562774,14.27090009902588,1.0,0.9804
42,0.4485647534876449,14.237364194507393,1.0,0.9802
43,0.43251182882127637,14.236355540681913,1.0,0.981
44,0.41751387713041055,14.421344864964368,1.0,0.9802
45,0.4047355585886905,14.404122471727078,1.0,0.9808
46,0.3913040668409735,14.303258877150256,1.0,0.9808
47,0.3778741173656499,14.402657947845057,1.0,0.9802
48,0.36664132325723386,14.742599062336751,1.0,0.9806
49,0.35533995228830406,14.544776353075235,1.0,0.9806
50,0.34514211799930905,14.473501678950342,1.0,0.9808
51,0.33431810535397943,14.523512845926689,1.0,0.9802
52,0.3246060068696863,14.581287169446568,1.0,0.9806
53,0.31588467695176803,14.624562471316779,1.0,0.9808
54,0.30790078634422713,14.703108076482238,1.0,0.9804
55,0.2993821017238911,14.685494077826093,1.0,0.9808
56,0.2915119462075877,14.689741927205688,1.0,0.9808
57,0.2856023730100361,14.69566062415953,1.0,0.9808
58,0.27816047967476276,15.946956998326527,1.0,0.9806
59,0.2714491851083203,14.622331106515048,1.0,0.981
60,0.26495168688337856,15.013091152618784,1.0,0.9802
61,0.2586701128853761,15.58631208907115,1.0,0.9806
62,0.25318660817097793,14.921842472505716,1.0,0.9802
63,0.24749043254238856,15.002839750496591,1.0,0.9804
64,0.24136002786960375,14.831798528256051,1.0,0.981
65,0.23674590089257208,14.916050639917643,1.0,0.9808
66,0.23148043267049445,15.092314171465603,1.0,0.9804
67,0.2265584421550244,14.99178537929658,1.0,0.9806
68,0.22206078138464136,14.994283880540934,1.0,0.981
69,0.21734720798673735,15.006217190868306,1.0,0.9806
70,0.21344979252397334,15.061645374203628,1.0,0.9804
71,0.20956566305817148,15.083830769112069,1.0,0.9808
72,0.20541391190667113,15.161548001381504,1.0,0.9806
73,0.20167052964735532,15.107625108054222,1.0,0.9806
74,0.198350691947196,15.086753833803115,1.0,0.981
