epoch,training_loss,validation_loss,training_acc,validation_acc
87,0.20900438252700715,9.19622052898518,1.0,0.9882
88,0.2061881012526554,9.210351997089813,1.0,0.9882
89,0.20275009115328313,9.254843945231034,1.0,0.9882
90,0.19872856176360676,9.310652888245647,1.0,0.988
91,0.19607795928476435,9.26326772911564,1.0,0.9882
92,0.19310267850822194,9.31833677290976,1.0,0.9882
93,0.19019020516717555,9.291176049571913,1.0,0.9882
94,0.18741485654789236,9.60859568037315,1.0,0.9882
95,0.18471661822180518,9.64148128748985,1.0,0.988
96,0.1825913700830002,9.346561437072591,1.0,0.9882
97,0.17952978429293864,9.357455857625286,1.0,0.9882
98,0.1773791310788937,9.378560820473965,1.0,0.9882
99,0.1742418979837359,9.349892938681183,1.0,0.9884
