epoch,training_loss,validation_loss,training_acc,validation_acc
0,3296.6623563170433,188.26520907878876,0.40755,0.6326
1,1460.6487625092268,83.10620293021202,0.7529166666666667,0.832
2,864.0356332734227,57.21434547007084,0.85265,0.8832
3,642.8155258633196,44.75487442314625,0.8909833333333333,0.9114
4,520.2482270821929,37.381925489753485,0.91285,0.9236
5,440.2836879603565,32.936630240641534,0.9259,0.9332
6,386.11113831121475,29.87817116174847,0.9358,0.941
7,345.02680545300245,27.57099042274058,0.9422333333333334,0.9444
8,313.8907422712073,26.234743307344615,0.9471166666666667,0.947
9,287.9813153333962,24.949515508953482,0.9513666666666667,0.9512
10,266.56152791460045,23.61374272359535,0.9559666666666666,0.9522
11,249.5903518961277,23.38527155201882,0.9581166666666666,0.9542
12,233.8247033909429,21.377089012647048,0.9607666666666667,0.9548
13,220.46259309980087,22.473284645471722,0.9633166666666667,0.9552
14,207.3871932166512,21.443057434400544,0.9651333333333333,0.957
15,196.4769321999047,21.32439166586846,0.9673,0.9568
16,187.39622420002706,20.32483391952701,0.96845,0.9588
17,177.61335646244697,20.50493278587237,0.9702166666666666,0.958
18,169.6944282328477,19.50558560306672,0.9717333333333333,0.9608
19,161.147960626462,19.69257780862972,0.973,0.9622
20,154.95678457943723,20.196742987493053,0.9742,0.9648
21,146.208055497671,19.7586333216168,0.97585,0.9632
22,140.41788134357193,19.85244601161685,0.97645,0.9652
23,134.19975752839673,19.54224896035157,0.9776,0.9634
24,127.75299992010696,20.2487116921111,0.97885,0.963
25,121.98881649060058,19.179755551624112,0.98025,0.9652
26,117.21386557351798,19.25913594290614,0.9803833333333334,0.9654
27,110.8988622068573,20.682089016307145,0.9818,0.9638
28,106.03635756360018,20.537424558540806,0.9822166666666666,0.9668
29,102.37061406280918,19.99292977821642,0.9830333333333333,0.9656
30,97.52027401026862,20.500938394805416,0.9840166666666667,0.964
31,92.00494740222348,20.84193057368975,0.9847333333333333,0.9658
32,88.4787348805985,20.46641793558956,0.9855166666666667,0.9656
33,84.66734255595657,22.015967072249623,0.9859833333333333,0.966
34,80.45445030274277,21.441069509681256,0.9869666666666667,0.9662
35,75.8938736050768,21.332303225673968,0.9872833333333333,0.9662
36,70.47016553321373,22.697349159047008,0.9886,0.9668
37,68.0337554135258,21.879216550589263,0.9886,0.9672
38,64.56236031632943,23.12632866585045,0.98965,0.9658
39,59.61557754730529,22.103644205169985,0.9899333333333333,0.9682
40,56.68834887541561,25.257693979743635,0.9908833333333333,0.9646
41,52.923771459238196,23.50181858342694,0.9913666666666666,0.9664
42,49.365908255582326,23.823663096332893,0.9920333333333333,0.9664
43,46.766429673976745,25.539330079180218,0.9926166666666667,0.9652
44,44.27092137443651,25.321767802906834,0.9928833333333333,0.964
45,42.55345317516185,25.649538031066186,0.99305,0.9666
46,39.334497310625466,26.013320989244676,0.9937333333333334,0.966
47,36.06736650501671,27.295300715963663,0.99425,0.9666
48,36.00317802762311,27.704571447795388,0.9944833333333334,0.9634
49,31.633619971373037,28.809682130710826,0.9950833333333333,0.9642
50,28.849664609586853,30.311027354084217,0.9955333333333334,0.9658
51,25.94842997007777,28.15946472217456,0.9963833333333333,0.9664
52,27.098423259686115,29.424286113325707,0.996,0.9662
53,22.572079816657663,31.076294529955703,0.9969,0.9658
54,23.72884886910947,29.258085189205303,0.99625,0.9654
55,20.362372461030645,31.99546237993445,0.9968333333333333,0.9678
56,22.924378090095047,30.721802532441416,0.9963,0.965
57,19.807602473725638,32.13999532684829,0.9970666666666667,0.9664
58,16.49544981293525,32.451687175978805,0.9977666666666667,0.9662
59,14.499192446606685,34.336708559961494,0.9979,0.9654
60,15.091574797832791,33.278710227469674,0.9979166666666667,0.9646
61,14.421894505593912,37.70849177233288,0.99795,0.9648
62,11.129690073362951,34.40914924957224,0.9988166666666667,0.9662
63,7.605815334825024,36.33321018332981,0.9993833333333333,0.9664
64,6.2874021797243245,36.764530996194765,0.9996666666666667,0.9668
65,9.066952709910282,37.759188117852204,0.99895,0.965
66,28.639408988619984,33.111182954514334,0.9947666666666667,0.9672
67,26.958523333326703,32.62078568555171,0.9952833333333333,0.9656
68,21.399038050945407,34.128558249771345,0.9963333333333333,0.9654
69,12.222537679949596,36.49825469714358,0.99825,0.967
70,6.851495910844445,36.05460678415989,0.99955,0.9676
