epoch,training_loss,validation_loss,training_acc,validation_acc
0,1038.9501113593578,33.85706213116646,0.8941666666666667,0.9584
1,327.14521306951065,12.896111329784617,0.9509666666666666,0.9726
2,159.28744130575797,8.858361381455325,0.9726,0.9812
3,122.49256240169052,12.224952384480275,0.9790333333333333,0.9756
4,99.4874907755293,8.538112916707178,0.9832333333333333,0.9828
5,83.5450953062682,6.375261739522102,0.9858333333333333,0.9874
6,70.70089259037923,6.285618990572402,0.9879333333333333,0.9868
7,62.336490112582396,6.807047219175729,0.9892666666666666,0.986
8,52.104512068632175,6.203663564101589,0.9911666666666666,0.9862
9,47.55438427314948,5.7571794377145125,0.9919833333333333,0.9884
10,39.954542826569195,6.335554500692524,0.9933833333333333,0.9874
11,35.41613891787256,6.004641235565941,0.9939166666666667,0.9874
12,29.98843518623562,5.744426611201561,0.99515,0.9882
13,25.292244405192378,5.567459077636158,0.9959833333333333,0.9894
14,21.906482833669315,5.526704488342148,0.9965,0.9892
15,18.55826118871437,5.8804045060715,0.9971166666666667,0.9888
16,15.887045023931023,5.277400986439716,0.9977666666666667,0.99
17,13.763536655256303,6.41214807851884,0.99795,0.9896
18,10.929996070117568,6.042828972439565,0.9986,0.9886
19,8.727049838045332,5.360780591542607,0.9990333333333333,0.9898
20,7.294131408519149,5.997098317134032,0.9992833333333333,0.989
21,6.546629720731374,5.955371770576221,0.9991833333333333,0.9898
22,5.167663794597388,5.852168591460213,0.9995666666666667,0.9896
23,4.05540906883283,5.650652388308572,0.9997166666666667,0.9908
24,3.2117367862721835,5.79960507248029,0.9998833333333333,0.99
25,2.734338142384047,5.94807641416196,0.9998833333333333,0.9902
26,2.2873425496187263,6.2163760275767,0.99995,0.9902
27,2.016572936710965,6.154406100308364,0.9999833333333333,0.9898
28,1.7784054387118005,6.023506062369243,0.9999833333333333,0.9908
29,1.54930031752221,6.251062656076037,1.0,0.9898
30,1.3917766006932872,6.219636618382253,0.9999833333333333,0.99
31,1.2622508597442454,6.208053667688205,1.0,0.9904
32,1.1949053985026694,6.3309813153472305,1.0,0.9898
33,1.0767739740979039,6.35971480985469,1.0,0.9898
34,1.0239360636266248,6.259000079618588,1.0,0.99
35,0.936744547721954,6.379708313147233,1.0,0.9904
36,0.8824484033917273,6.324369134197617,1.0,0.991
37,0.8358745278828259,6.352221551355525,1.0,0.9902
38,0.7956351407687059,6.416960238821318,1.0,0.9902
39,0.7530861831266975,6.519182717133319,1.0,0.9912
40,0.7046191847150851,6.470554422820264,1.0,0.991
41,0.6810465403019954,6.859678217238386,1.0,0.9906
42,0.6440236903107861,6.64147005901313,1.0,0.9902
43,0.6194974817177985,6.742605331992621,1.0,0.9906
44,0.5940612858773955,6.621785625585439,1.0,0.9902
45,0.5692879476766848,6.664755605063383,1.0,0.9902
46,0.5439852641946188,6.727756786074835,1.0,0.9904
47,0.5237969940540799,6.642558097174621,1.0,0.9904
48,0.5029273131532965,6.71673396671293,1.0,0.9906
49,0.4893596198350314,6.745771987752487,1.0,0.9898
50,0.4692856473315381,6.767982781138166,1.0,0.99
51,0.45552991111047514,6.863513755956822,1.0,0.9902
52,0.4393596444519019,6.870893592864125,1.0,0.9902
53,0.42559012668305707,6.836603774349797,1.0,0.99
54,0.41391160791186743,6.967323330586469,1.0,0.99
55,0.4002032966139719,7.023173379844659,1.0,0.9906
56,0.3895591336677877,6.905147915802672,1.0,0.9904
57,0.3753109689200198,6.961635358415954,1.0,0.9904
58,0.3683611897427779,6.945780269285358,1.0,0.9902
59,0.3566829346742868,7.022570121700188,1.0,0.9904
60,0.34589358991762253,6.872594128300775,1.0,0.9906
61,0.337262422663432,6.996145588192536,1.0,0.9904
62,0.3296183705247777,7.143977375419066,1.0,0.9904
63,0.3188896784517199,6.956216884443368,1.0,0.9902
64,0.31266289069252595,7.0463459656955445,1.0,0.9904
65,0.3026045284769343,7.079476862705263,1.0,0.9906
66,0.2971199741601267,7.117445298135586,1.0,0.99
67,0.2916205152640501,7.092498700269289,1.0,0.9902
68,0.28392276562094354,7.11296336744355,1.0,0.9904
69,0.27685872828386615,7.1122782504803395,1.0,0.9904
70,0.27181006820387243,7.123957834598336,1.0,0.9904
71,0.26137439466282286,7.165591071946499,1.0,0.9902
72,0.25964332553950875,7.159686006849187,1.0,0.9906
73,0.253334664913204,7.265276905369438,1.0,0.9906
74,0.24886178126883607,7.279659983173308,1.0,0.9904
75,0.2444544527686876,7.288682857546164,1.0,0.9902
76,0.23848032940656605,7.265961985034048,1.0,0.9902
77,0.2342792141099579,7.284120228362358,1.0,0.9902
78,0.230466452435387,7.257134331377187,1.0,0.9906
79,0.22528025455450607,7.248097587481709,1.0,0.9902
80,0.22069539414537132,7.292129783567232,1.0,0.9902
81,0.21675718846948766,7.9320553784019765,1.0,0.9904
82,0.21322163733948796,7.2688895875801665,1.0,0.9904
83,0.2090239192433978,7.45405788162703,1.0,0.9906
84,0.20480246166064053,7.323518194410197,1.0,0.9902
85,0.20215239944702046,7.349080164580412,1.0,0.9902
86,0.1987582366423284,7.346774013735875,1.0,0.9904
87,0.19498161142834047,7.326370212580928,1.0,0.9904
88,0.19132733069498054,7.435274177823139,1.0,0.9906
89,0.18870890775727456,7.381995204480408,1.0,0.9906
90,0.18487216703209075,7.46006472866817,1.0,0.9906
91,0.1812011378291909,7.449961435016686,1.0,0.9904
92,0.1792217210057212,7.414467095176921,1.0,0.9906
93,0.17712049399782037,7.413604724548602,1.0,0.9904
94,0.17367460912674426,7.476954880702155,1.0,0.9906
95,0.17099993594706953,7.402946418066405,1.0,0.9906
96,0.16863121014726046,7.474273943076469,1.0,0.9906
97,0.16615465930735995,7.460504062270829,1.0,0.9904
98,0.16367758366854157,7.509665806558374,1.0,0.9904
99,0.16134680635538756,7.510431867569597,1.0,0.9904
