epoch,training_loss,validation_loss,training_acc,validation_acc
0,2131.213156849146,106.39447957277298,0.6413,0.77
1,1029.57367259264,77.55759146809578,0.7975,0.8142
2,801.3097540214658,64.36875428259373,0.8414333333333334,0.8476
3,708.3180005550385,59.99197944253683,0.8607166666666667,0.8604
4,647.6052782647312,59.69374805688858,0.8742,0.8638
5,606.1759602501988,56.23330492153764,0.87995,0.869
6,573.4683381691575,54.058481968939304,0.8859833333333333,0.8764
7,543.0775892585516,56.1132353618741,0.89265,0.8718
8,519.9902909472585,53.100787319242954,0.89685,0.8758
9,498.4706558343023,52.0647663846612,0.9008,0.8842
10,479.3449386879802,49.449891705065966,0.90455,0.886
11,460.8773067779839,50.45797508582473,0.909,0.8846
12,445.127646304667,52.040381548926234,0.91095,0.8816
13,429.4800302013755,50.74583975598216,0.9155166666666666,0.882
14,417.87180075608194,50.6153160110116,0.9180666666666667,0.8842
15,401.58508298173547,50.03779358789325,0.9208666666666666,0.8862
16,391.7917029680684,48.12238888442516,0.9224,0.8898
17,377.7460497263819,48.28374031512067,0.9256666666666666,0.8918
18,368.39573395065963,47.349352984689176,0.9264166666666667,0.894
19,356.20988775976,47.603284975048155,0.9288833333333333,0.894
20,347.235742286779,47.78437386453152,0.9308833333333333,0.8914
21,335.9836881607771,48.404477804899216,0.9338833333333333,0.895
22,326.2419059975073,51.92071119695902,0.93705,0.887
23,314.0935433944687,50.00017859507352,0.9367,0.892
24,305.98319484014064,48.67417726665735,0.9387,0.8936
25,294.29117439780384,49.64033146225847,0.9412833333333334,0.8968
26,285.92047882452607,49.22620817553252,0.9432833333333334,0.9008
27,276.54701355914585,51.33282829448581,0.94555,0.8912
28,268.29666808620095,48.36815121024847,0.94675,0.9004
29,258.4059342863038,51.33011179044843,0.9483,0.897
30,248.39667337643914,53.2183453142643,0.95065,0.8914
31,239.85218530148268,50.16527534369379,0.95235,0.8978
32,231.21891472488642,54.56734327599406,0.9546,0.8962
33,224.97685814765282,52.39391075447202,0.9557,0.8988
34,216.94150187191553,53.98778109205887,0.9570833333333333,0.8982
35,208.16006268421188,53.08287121541798,0.9590333333333333,0.8948
36,202.78902959497645,52.070354987401515,0.9604,0.8984
37,193.36671781516634,56.39360215142369,0.9621166666666666,0.8976
38,184.36101905140094,54.86731552705169,0.9632333333333334,0.8992
39,178.64666869479697,56.629285514354706,0.9650666666666666,0.898
40,173.5313926129602,57.68419883865863,0.9656,0.9006
41,164.15416211239062,56.767036555334926,0.9680666666666666,0.9026
42,158.89296128996648,59.716004808433354,0.9690833333333333,0.9018
43,150.86776843457483,58.219859862700105,0.9714333333333334,0.8998
44,141.03449158289004,62.348253823816776,0.97345,0.8966
45,135.97236269386485,60.862920340150595,0.9739333333333333,0.8988
46,130.2701254070853,62.93234785692766,0.9755166666666667,0.8994
47,120.81292693980504,62.23909446038306,0.9770166666666666,0.8962
48,120.6695988359279,64.45039661601186,0.9769333333333333,0.894
49,110.84948141814675,65.23423814866692,0.9787166666666667,0.8988
50,107.5718829202815,65.17606106819585,0.9796666666666667,0.8986
51,104.84400805467158,67.05974003300071,0.98005,0.8992
52,99.06395069725113,67.90009567327797,0.9812666666666666,0.8964
53,91.73815312731313,67.77089571021497,0.9829666666666667,0.9002
54,86.86014009435894,70.7690027677454,0.9838666666666667,0.8976
55,85.0036519948917,74.71038024267182,0.9844166666666667,0.8986
56,75.28792768358835,75.16682349913754,0.9864333333333334,0.8966
57,75.78972072864417,77.29520521173254,0.9862333333333333,0.8894
58,67.94348091809661,74.87278197333217,0.9876333333333334,0.8972
59,64.90172660243115,79.46282133832574,0.9883,0.895
60,58.9047941608369,80.11989204026759,0.9898833333333333,0.899
61,54.72310968788224,78.32472938578576,0.9909,0.8992
62,48.60257988094236,81.08169054577593,0.9923333333333333,0.896
63,52.22898497284041,80.69285668549128,0.9909833333333333,0.898
64,48.6922837998718,85.75858206581324,0.9919166666666667,0.8936
65,44.46783858319395,81.21569501655176,0.9919,0.9004
66,39.39258684375818,107.20524475397542,0.9935833333333334,0.8718
67,30.871763743933116,85.68525554891676,0.9956,0.897
68,37.38594698867064,83.68687895312905,0.9938166666666667,0.9018
69,35.046834129105264,97.77895969510428,0.9941833333333333,0.8942
70,28.023627000582565,87.67792673921213,0.9960666666666667,0.8982
71,19.78997668656666,88.73431950295344,0.9975333333333334,0.898
72,21.270286722949095,91.34965003671823,0.9971833333333333,0.8974
73,15.059490507010196,88.19712375057861,0.9983166666666666,0.8974
74,9.255502240410351,90.05931277852505,0.99945,0.9016
75,7.82571423988702,92.77656161505729,0.9995333333333334,0.9014
76,8.64068498555207,100.64363365899771,0.9993333333333333,0.8956
77,26.28632638662384,97.98489011707716,0.9956666666666667,0.8982
78,9.329873191624756,95.60169357527047,0.9992166666666666,0.902
79,4.674328261062328,96.49922345019877,0.9998833333333333,0.9018
80,3.296024878071421,98.25338911288418,1.0,0.902
81,2.7055985143033467,98.46356134209782,0.9999833333333333,0.9008
82,2.4395672919854405,98.0829953958746,1.0,0.9022
83,2.2194919816170113,99.70129751623608,1.0,0.9022
84,2.0541701001602632,100.99631254957058,1.0,0.9014
85,1.9231391525017898,101.0154767727945,1.0,0.9028
86,1.80960112388766,101.14294788859843,1.0,0.9014
87,1.704888382455465,104.05658426042646,1.0,0.9002
88,1.6390663802889094,102.64042610046454,1.0,0.9016
89,1.5422567329483172,102.94183610053733,1.0,0.903
90,1.473937460401885,104.0816472703591,1.0,0.8996
91,1.4199493176765827,104.23520664932948,1.0,0.9016
92,1.3672720549947144,105.47017807792872,1.0,0.901
93,1.3077847835156717,105.22902736905962,1.0,0.9016
94,1.268916745601473,106.03049026592635,1.0,0.9022
95,1.2123609212517295,106.47525215565838,1.0,0.901
96,1.170984849985416,106.5437766907271,1.0,0.9018
97,1.1383402584524447,106.60610016499413,1.0,0.9014
98,1.1027902353425816,107.48067895008717,1.0,0.9006
99,1.0591135495606068,107.77988359252049,1.0,0.9028
