epoch,training_loss,validation_loss,training_acc,validation_acc
0,1787.6532351374626,105.41887122392654,0.69515,0.7814
1,2048.157173231244,99.70265883207321,0.7511,0.7638
2,928.4008432403207,86.94464686512947,0.8181,0.8102
3,831.2823830321431,76.20101664960384,0.8354833333333334,0.827
4,767.9052255153656,73.07334695756435,0.84725,0.8358
5,721.1369781494141,72.33674123883247,0.8572166666666666,0.8426
6,683.0503711178899,70.14533929526806,0.8625333333333334,0.8408
7,651.4046218693256,79.48900939524174,0.8690833333333333,0.823
8,618.2264209277928,70.48837880045176,0.8762833333333333,0.8474
9,588.09382577613,65.70035515725613,0.88185,0.8578
10,560.2774310857058,66.39208122342825,0.88785,0.8524
11,528.107689447701,61.933559354394674,0.8925166666666666,0.8648
12,506.0235890559852,65.12300384044647,0.8983666666666666,0.8636
13,489.2323781270534,64.82764983922243,0.9016333333333333,0.861
14,464.47688471898437,63.56683876365423,0.9070166666666667,0.869
15,444.6540632098913,67.75230631232262,0.9105666666666666,0.8588
16,419.6259779147804,68.04268507659435,0.9143166666666667,0.8588
17,404.24482985865325,68.03985700756311,0.9182833333333333,0.8574
18,385.77231406793,64.40696769952774,0.9221333333333334,0.869
19,375.4304173681885,68.31440160423517,0.9247166666666666,0.8628
20,357.28324901498854,62.0700825676322,0.9287,0.8764
21,337.77077370416373,67.01497127488256,0.9315666666666667,0.865
22,319.22058396879584,68.6751165613532,0.9354166666666667,0.8614
23,301.3807553667575,78.25250255316496,0.9406333333333333,0.853
24,287.1623736722395,63.58830903097987,0.9420666666666667,0.8784
25,271.8358651860617,64.14000326395035,0.9459,0.8824
26,260.303558267653,69.6791899651289,0.9478,0.8734
27,242.62900161277503,65.05668747797608,0.9516,0.8822
28,225.37499911664054,72.8183510042727,0.9556,0.8666
29,223.3329528423492,70.1379611492157,0.9553333333333334,0.8812
30,205.3601518329233,79.36220405995846,0.9599,0.8596
31,192.07370922062546,73.20988048054278,0.9618333333333333,0.8772
32,181.21215306944214,74.68945478647947,0.96475,0.8752
33,172.9230368102435,80.78193470090628,0.9663,0.8686
34,157.65991399646737,74.62315333914012,0.9689333333333333,0.8826
35,150.59165323339403,78.16654636245221,0.97055,0.8784
36,143.07587477611378,76.0093978876248,0.9723166666666667,0.879
37,142.01608214573935,80.01982595026493,0.9722833333333334,0.8712
38,127.50607078406028,81.49470421671867,0.9749166666666667,0.8764
39,119.15521591459401,82.9808964402182,0.9777166666666667,0.8734
40,105.6483666212298,82.12579732015729,0.9804333333333334,0.8842
41,99.5427658801782,83.19982393831015,0.9807166666666667,0.8782
