epoch,training_loss,validation_loss,training_acc,validation_acc
88,216.70372676849365,193.5712250471115,0.90102,0.523
89,214.32159409672022,202.64220070838928,0.901,0.5252
90,204.2774691209197,210.00006186962128,0.9052,0.5282
91,210.25655203312635,198.63064765930176,0.90344,0.5174
92,197.79889113083482,216.1794376373291,0.90904,0.5094
93,199.82162434980273,203.85090327262878,0.9091,0.5196
94,201.32829573377967,211.63469243049622,0.90768,0.523
95,196.27678496018052,208.17248582839966,0.91016,0.508
96,198.79392316937447,203.18973183631897,0.90906,0.5254
97,197.71483097225428,217.2961709499359,0.9081,0.516
98,195.68472296744585,209.67547738552094,0.90884,0.5078
99,196.65681076049805,207.66326296329498,0.9099,0.5264
