epoch,training_loss,validation_loss,training_acc,validation_acc
0,1091.9997081160545,92.15822488069534,0.48988,0.5768
1,878.8685123324394,81.94565623998642,0.59928,0.6334
2,714.317675113678,74.23781156539917,0.67712,0.6728
3,603.1630774140358,73.13537126779556,0.72918,0.6908
4,502.5356161892414,71.5519741922617,0.77372,0.6936
5,404.6390347778797,75.4809119105339,0.81728,0.701
6,312.4827269613743,79.05751073360443,0.85968,0.6974
7,239.79326080530882,85.74715483188629,0.8919,0.7102
8,183.5115725696087,97.82202804088593,0.91818,0.7
9,145.62454583123326,102.5866886973381,0.93496,0.697
10,123.91094957850873,111.06809777021408,0.94596,0.705
11,105.14043993409723,112.13134390115738,0.9529,0.6968
12,100.81003572791815,120.56941795349121,0.95556,0.7006
13,82.09321053512394,129.21317368745804,0.96386,0.687
14,79.033308070153,130.30714392662048,0.96448,0.7022
15,70.75005597819109,132.2150821685791,0.96932,0.7158
16,70.52494772849604,140.50234192609787,0.9693,0.691
17,70.48848848952912,127.04230147600174,0.9692,0.6912
18,57.655106418562355,125.13209178298712,0.97512,0.7092
19,59.92740402696654,137.02689117193222,0.97442,0.7106
20,57.29278809943935,132.78765869140625,0.97606,0.6956
21,54.647685481468216,129.66734445095062,0.97702,0.7152
22,52.5339264634531,143.56429135799408,0.97776,0.7134
23,53.81542153385817,139.43230420351028,0.97702,0.6998
24,52.700959126930684,137.5678282380104,0.97776,0.7086
25,41.02877280348912,143.93790340423584,0.98314,0.7156
26,50.715277256211266,136.5331617165357,0.9787,0.7068
27,42.99937205953756,151.00095373392105,0.98212,0.711
28,46.97588627040386,138.42166444659233,0.98068,0.713
29,41.5449494580389,157.18105280399323,0.9831,0.7046
30,44.21385117445607,149.06678998470306,0.98148,0.701
31,40.0772424666211,143.93153091333807,0.98272,0.708
32,38.34260727406945,151.26478350162506,0.98374,0.7008
33,39.94233884917048,150.60613250732422,0.98366,0.7038
34,36.68833618896315,156.10774278640747,0.9851,0.6962
35,39.389274311310146,149.7176811695099,0.98404,0.7166
36,36.05671443865867,151.75119471549988,0.98454,0.6996
37,35.60104279851657,153.966845870018,0.98514,0.7114
38,38.61255514062941,162.34656920284033,0.98448,0.7046
39,32.34930809016805,152.0144665837288,0.98636,0.696
40,32.25172222647234,165.97167479991913,0.987,0.7
41,32.35203960120998,149.6773996949196,0.98686,0.7086
42,33.040753627305094,153.77526599168777,0.98638,0.7078
43,30.723181644658325,155.62234097719193,0.9878,0.7036
44,36.301483139715856,148.3823424577713,0.985,0.6984
45,22.70344043050136,174.23990833759308,0.99092,0.7062
46,31.115102312891395,155.28990387916565,0.98714,0.702
47,31.985099537705537,162.92005842924118,0.98728,0.7134
48,26.441764675240847,162.69424319267273,0.98886,0.7044
49,29.348643633784377,169.8510497957468,0.98764,0.704
50,27.80938582559611,172.45055454969406,0.98882,0.708
51,29.34091067598638,159.18612605333328,0.98822,0.7008
52,24.94090372444043,173.58497273921967,0.98988,0.7132
53,29.915942109495518,157.08641213178635,0.98824,0.7208
54,22.333441219117958,168.41179776191711,0.99096,0.7112
55,27.1923067247335,161.63717597723007,0.9891,0.7108
56,27.672080360294785,153.7762525677681,0.989,0.7052
57,25.87255603572703,160.17773592472076,0.9899,0.7148
58,22.472546376506216,175.84714663028717,0.99062,0.708
59,23.00232815882191,148.80451619625092,0.99084,0.717
60,23.382731777703157,172.04095274209976,0.9909,0.7142
61,28.549462749957456,175.6226772069931,0.9877,0.709
62,23.05727597083751,160.9737972021103,0.99068,0.7188
63,25.042213355729473,148.4647365808487,0.99004,0.7134
64,20.717229085003055,159.2190399169922,0.99154,0.7122
65,25.834603385141236,157.2125803232193,0.98942,0.7222
66,20.361461941025482,164.35430824756622,0.99178,0.7246
67,23.75906950382341,174.01970587670803,0.99042,0.7176
68,24.13998274984624,184.12680852413177,0.99026,0.7134
69,21.17447446483493,166.34486144781113,0.99194,0.7052
70,21.750694872811437,169.41447320580482,0.99114,0.7058
71,24.10254364972934,173.78355258703232,0.99064,0.7036
72,24.28144163945035,158.46802711486816,0.99066,0.71
73,16.896252964201267,168.4490788578987,0.9933,0.714
74,19.24199174064779,160.41940599679947,0.99268,0.7078
75,24.249606006353133,161.24402171373367,0.9903,0.7198
76,18.28775689455324,167.00670051574707,0.99276,0.7124
77,20.580918439096422,166.00312161445618,0.99162,0.7134
78,15.456884988134334,206.65137803554535,0.99362,0.7004
79,23.73764773833318,171.55745553970337,0.99092,0.7162
80,19.157311125003616,178.1191981434822,0.99266,0.7192
81,18.029426754135784,165.24555850028992,0.9929,0.7104
82,19.068100579534075,164.28720831871033,0.99284,0.706
83,21.286133408768364,164.3166738152504,0.9915,0.7148
84,15.636912238427612,180.36232709884644,0.99402,0.7126
85,22.462847840288305,163.83976423740387,0.99142,0.7042
86,18.088410512182236,162.21159410476685,0.99338,0.707
87,16.800104734553315,164.3772006034851,0.99332,0.7128
88,18.050143340369004,164.68461471796036,0.99316,0.716
89,18.612929600632924,175.18747256696224,0.99282,0.6986
90,19.359739592266124,162.60738933086395,0.99236,0.7142
91,17.524066290621704,176.6330953836441,0.9934,0.7134
92,21.555485824064817,167.32791909121443,0.99218,0.7128
93,16.24467487659058,175.71723318099976,0.99384,0.7112
94,16.98556163399917,167.9702149629593,0.9932,0.7158
95,12.513116945656293,185.40880215168,0.99502,0.7192
96,16.527167569336598,172.77780532836914,0.99336,0.7224
97,18.075968887802446,183.6805558204651,0.99276,0.7044
98,17.990652777734795,181.2021934390068,0.99286,0.708
99,16.3572325509449,160.88245991698932,0.99386,0.7216
