epoch,training_loss,validation_loss,training_acc,validation_acc
0,1167.175831258297,101.57225298881531,0.45846,0.5354
1,997.6364251971245,88.40550392866135,0.54428,0.6054
2,785.6561348438263,82.82122480869293,0.6458,0.6254
3,680.8085388839245,80.45590656995773,0.6954,0.637
4,589.6182482540607,73.93274784088135,0.73782,0.679
5,506.69645568728447,74.1506615281105,0.7746,0.679
6,434.37325420975685,69.72591903805733,0.80448,0.7118
7,364.24193911254406,76.03773298859596,0.8374,0.7108
8,292.86014673113823,76.48397648334503,0.86866,0.7224
9,244.34336184710264,82.2022036910057,0.89152,0.7108
10,211.11014898493886,86.32660603523254,0.90626,0.7062
11,169.33033980801702,90.75851622223854,0.92564,0.7108
12,149.78801621496677,96.1151949763298,0.93408,0.718
13,129.11490073800087,105.28899449110031,0.94322,0.7142
14,120.71492580883205,96.13800024986267,0.94738,0.725
15,106.71316756960005,101.77439522743225,0.95254,0.7202
16,101.69350918289274,104.86280792951584,0.95598,0.7084
17,90.58359392825514,110.32501995563507,0.96064,0.7208
18,87.46805233554915,111.86302602291107,0.96364,0.7196
19,90.76056415354833,103.27625185251236,0.96142,0.7246
20,76.71275241556577,120.94570904970169,0.96682,0.7164
21,74.52910079015419,115.76744347810745,0.96804,0.7068
22,75.99370419280604,105.17651605606079,0.96766,0.7282
23,71.66320855764206,115.85784041881561,0.96888,0.727
24,64.96516387048177,120.46242988109589,0.9729,0.721
25,69.41827485058457,117.94080990552902,0.96916,0.7268
26,59.99061616603285,114.60675698518753,0.97452,0.7152
27,56.82101425854489,124.11385041475296,0.97652,0.7168
28,64.95924684219062,126.67859363555908,0.97206,0.7118
29,57.43322006450035,127.80625081062317,0.97608,0.7184
30,58.36065049562603,126.80440604686737,0.97522,0.72
31,55.78817919839639,128.02250784635544,0.9763,0.7162
32,54.03150806983467,124.56727856397629,0.97706,0.711
33,49.58362639776897,128.05306434631348,0.97916,0.713
34,49.179764405518654,137.89422217011452,0.97988,0.7144
35,50.64788895752281,137.20330479741096,0.9788,0.709
36,48.10446936410153,125.42461311817169,0.97988,0.7134
37,50.40351513400674,126.46258330345154,0.97866,0.7114
38,47.40154800162418,143.41748042404652,0.9806,0.7116
39,44.66386878967751,134.0567477941513,0.98146,0.7156
40,50.0680850794306,126.28000891208649,0.97922,0.7158
41,42.36814589321148,134.12207263708115,0.98266,0.712
42,48.62600167299388,112.6283392906189,0.9801,0.7216
43,37.63056209110073,140.36633092164993,0.98424,0.711
44,43.586967148585245,159.01139837503433,0.98198,0.6944
45,43.648539353045635,144.5028070807457,0.98256,0.6926
46,45.168926981219556,129.34513622522354,0.98208,0.7072
47,34.9219839136058,128.1020107269287,0.98574,0.7214
48,38.72516992158489,137.97257619700395,0.98432,0.7192
49,39.32045415599714,147.2950052022934,0.98406,0.7116
50,38.19258553208783,148.96013617515564,0.98538,0.711
51,43.49472090054769,130.7081401348114,0.98262,0.7156
52,35.57344238815131,131.96819365024567,0.98502,0.7268
53,36.0486444603157,146.53517824411392,0.9853,0.7146
54,37.81903703647549,130.32523375749588,0.98422,0.721
55,35.41732833714923,143.35870134830475,0.98604,0.7068
56,38.403879775316454,127.01128526777029,0.98438,0.7222
57,33.417736679839436,121.05546408891678,0.98648,0.7172
58,32.45200625799771,141.9419875741005,0.98704,0.7112
59,30.61163949064212,152.2228953242302,0.98786,0.6982
60,36.383250825456344,158.58116269111633,0.98466,0.7126
61,33.73032934976072,142.4453154206276,0.9867,0.716
62,30.208099570358172,142.60248070955276,0.98762,0.7098
63,33.40074872352125,148.7087499499321,0.98654,0.7124
64,29.087149444356328,183.65007710456848,0.988,0.7206
65,34.74774763722962,135.1507649421692,0.98616,0.7062
66,31.8113343926816,130.70024853944778,0.98724,0.721
67,29.710909805377014,136.1748605966568,0.98824,0.7154
68,32.809672896401025,144.54898929595947,0.98708,0.7164
69,27.20168204056972,133.05432122945786,0.98904,0.7306
70,28.323096218664432,137.96842676401138,0.98886,0.7204
71,29.629952745766786,135.89324510097504,0.98872,0.723
